KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
df_pda_GeiuSOO,"[c][3ab3b0][b]Lilly[/b][-][/c]: Great, take the Jet Thruster and place them at the marked position.\n\n[b][c][3ab3b0][ Use [-][/c][c][fdb100]Insert[-][/c][c][3ab3b0] and [-][/c][c][fdb100]Delete key[-][/c][c][3ab3b0] to toggle between the axis. [-][/c][/b]\n[b][c][3ab3b0]Use the [-][/c][/b][b][c][fdb100]POS1[-][/c][/b][b][c][3ab3b0] and [-][/c][/b][b][c][fdb100]End key[-][/c][/b][b][c][3ab3b0] to rotate along the axis ][-][/c][/b]","[c][3ab3b0][b]Lilly[/b][-][/c]: Großartig, nimm den Düsentriebwerk und platziere es an der markierten Stelle.\n\n[b][c][3ab3b0][ Verwende die [-][/c][c][fdb100]Einfügen[-][/c][c][3ab3b0] und [-][/c][c][fdb100]Entfernen-Taste[-][/c][c][3ab3b0] um zwischen den Achsen zu wechseln. [-][/c][/b]\n[b][c][3ab3b0]Verwende die [-][/c][/b][b][c][fdb100]POS1[-][/c][/b][b][c][3ab3b0] und [-][/c][/b][b][c][fdb100]Ende-Taste[-][/c][/b][b][c][3ab3b0] um entlang der Achsen zu rotieren ][-][/c][/b]","[c][3ab3b0][b]Lilly[/b][-][/c] : Super, prends le Propulseur à réaction et place-le à la position marquée.\n\n[b][c][3ab3b0][ Utiliser [-][/c][c][fdb100]Insérer[-][/c][c][3ab3b0] et [-][/c][c][fdb100]Supprimer[-][/c][c][3ab3b0] pour basculer entre les axes. [-][/c][/b]\n[b][c][3ab3b0]Utiliser [-][/c][/b][b][c][fdb100]Début[-][/c][/b][b][c][3ab3b0] et [-][/c][/b][b][c][fdb100]Fin[-][/c][/b][b][c][3ab3b0] pour tourner le long de l'axe ][-][/c][/b]","[c][3ab3b0][b]Lilly[/b][-][/c]: Ottimo, prendi il Propulsore a Getto e posizionalo nella posizione segnata.\n\n[b][c][3ab3b0][ Usa [-][/c][c][fdb100]Insert[-][/c][c][3ab3b0] e [-][/c][c][fdb100]Delete key[-][/c][c][3ab3b0] per alternare tra gli assi. [-][/c][/b]\n[b][c][3ab3b0]Usa [-][/c][/b][b][c][fdb100]POS1[-][/c][/b][b][c][3ab3b0] e [-][/c][/b][b][c][fdb100]End key[-][/c][/b][b][c][3ab3b0] per ruotare lungo l'asse ][-][/c][/b]","[c][3ab3b0][b]Lilly[/b][-][/c]: Genial, toma el Propulsor a Reacción y colócalo en la posición marcada.\n\n[b][c][3ab3b0][ Usa [-][/c][c][fdb100]Insertar[-][/c][c][3ab3b0] y [-][/c][c][fdb100]Suprimir[-][/c][c][3ab3b0] para alternar entre los ejes. [-][/c][/b]\n[b][c][3ab3b0]Usa [-][/c][/b][b][c][fdb100]Inicio[-][/c][/b][b][c][3ab3b0] y [-][/c][/b][b][c][fdb100]Fin[-][/c][/b][b][c][3ab3b0] para rotar a lo largo del eje ][-][/c][/b]",,"[c][3ab3b0][b]Lilly[/b][-][/c]: Ótimo, pegue o Propulsor a Jato e coloque-os na posição marcada.\n\n[b][c][3ab3b0][ Use [-][/c][c][fdb100]Insert[-][/c][c][3ab3b0] e [-][/c][c][fdb100]Delete[-][/c][c][3ab3b0] para alternar entre os eixos. [-][/c][/b]\n[b][c][3ab3b0]Use [-][/c][/b][b][c][fdb100]POS1[-][/c][/b][b][c][3ab3b0] e [-][/c][/b][b][c][fdb100]End[-][/c][/b][b][c][3ab3b0] para rodar ao longo do eixo ][-][/c][/b]",,"[c][3ab3b0][b]Лилли[/b][-][/c]: Отлично, возьмите Реактивный Ускоритель и установите его на отмеченное место.\n\n[b][c][3ab3b0][ Используйте [-][/c][c][fdb100]Insert[-][/c][c][3ab3b0] и [-][/c][c][fdb100]Delete[-][/c][c][3ab3b0] для переключения между осями. [-][/c][/b]\n[b][c][3ab3b0]Используйте [-][/c][/b][b][c][fdb100]Home[-][/c][/b][b][c][3ab3b0] и [-][/c][/b][b][c][fdb100]End[-][/c][/b][b][c][3ab3b0] для вращения вдоль оси ][-][/c][/b]",,[c][3ab3b0][b]莉莉[/b][-][/c]：太好了，把喷气推进器放在标记的位置。\n\n[b][c][3ab3b0][ 使用[-][/c][c][fdb100]插入键[-][/c][c][3ab3b0] 和 [-][/c][c][fdb100]删除键[-][/c][c][3ab3b0] 切换轴。[-][/c][/b]\n[b][c][3ab3b0]使用 [-][/c][/b][b][c][fdb100]Home[-][/c][/b][b][c][3ab3b0] 和 [-][/c][/b][b][c][fdb100]End键[-][/c][/b][b][c][3ab3b0] 沿轴旋转 ][-][/c][/b],,,,,,
df_pda_K4WWeCo,"[c][3ab3b0][b]Lilly[/b][-][/c]: That will give us the needed boost to escape to safety. This time for sure!\nContinue with the [c][fdb100][b]Core[/b][-][/c] inside please. Here, let me give it to you! [c][3ab3b0][b][ check your backpack ][/b][-][/c]","[c][3ab3b0][b]Lilly[/b][-][/c]: Das wird uns den nötigen Schub geben, um sicher zu entkommen. Dieses Mal bestimmt!\nFahre bitte mit dem [c][fdb100][b]Kern[/b][-][/c] im Inneren fort. Hier, lass mich ihn dir geben! [c][3ab3b0][b][ überprüfe deinen Rucksack ][/b][-][/c]","[c][3ab3b0][b]Lilly[/b][-][/c] : Cela nous donnera le coup de pouce nécessaire pour nous échapper en sécurité. Cette fois, c'est sûr !\nContinue avec le [c][fdb100][b]Cœur[/b][-][/c] à l'intérieur s'il te plaît. Tiens, je te le donne ! [c][3ab3b0][b][ vérifie ton sac à dos ][/b][-][/c]","[c][3ab3b0][b]Lilly[/b][-][/c]: Ci darà la spinta necessaria per scappare in sicurezza. Questa volta di sicuro!\nContinua con il [c][fdb100][b]Nucleo[/b][-][/c] all'interno, per favore. Eccolo, te lo do io! [c][3ab3b0][b][ controlla il tuo zaino ][/b][-][/c]","[c][3ab3b0][b]Lilly[/b][-][/c]: Eso nos dará el impulso necesario para escapar a un lugar seguro. ¡Esta vez seguro!\nContinúa con el [c][fdb100][b]Núcleo[/b][-][/c] por favor. ¡Aquí, déjame dártelo! [c][3ab3b0][b][ revisa tu mochila ][/b][-][/c]",,"[c][3ab3b0][b]Lilly[/b][-][/c]: Isso nos dará o impulso necessário para escapar em segurança. Desta vez com certeza!\nContinue com o [c][fdb100][b]Núcleo[/b][-][/c] por dentro, por favor. Aqui, deixe-me dar a você! [c][3ab3b0][b][ verifique sua mochila ][/b][-][/c]",,"[c][3ab3b0][b]Лилли[/b][-][/c]: Это даст нам необходимый толчок для бегства в безопасное место. На этот раз точно!\nПродолжайте с [c][fdb100][b]Ядром[/b][-][/c] внутри, пожалуйста. Вот, я дам его вам! [c][3ab3b0][b][ проверьте свой рюкзак ][/b][-][/c]",,[c][3ab3b0][b]莉莉[/b][-][/c]：这会给我们提供逃离安全所需的推力。这次一定可以！\n请继续安装[c][fdb100][b]核心[/b][-][/c]。这里，让我给你！[c][3ab3b0][b][ 检查你的背包 ][/b][-][/c],,,,,,
df_pda_u4a80WT,Conversation with Lilly,Gespräch mit Lilly,Conversation avec Lilly,Conversazione con Lilly,Conversación con Lilly,,Conversa com Lilly,,Разговор с Лилли,,与莉莉的对话,,,,,,
df_pda_eCqGPma,"You look tired, my Dear. You can go to sleep and I will take care of everything, how does it sound?","Du siehst müde aus, mein Lieber. Du kannst schlafen gehen und ich kümmere mich um alles, wie klingt das?","Tu as l'air fatigué, mon Cher. Tu peux aller dormir et je m'occuperai de tout, ça te dit ?","Sembri stanco, caro. Puoi andare a dormire e mi occuperò io di tutto, che ne dici?","Pareces cansado, querido. Puedes ir a dormir y me ocuparé de todo, ¿qué te parece?",,"Você parece cansado, querido. Você pode ir dormir e eu cuidarei de tudo, que tal?",,"Ты выглядишь усталой, моя дорогая. Ты можешь пойти спать, а я позабочусь обо всём, как тебе это звучит?",,你看起来很累，亲爱的。你可以去睡觉，我会处理一切，听起来怎么样？,,,,,,
df_pda_ueeSGqC,"[c][3ab3b0][b]Lilly[/b][-][/c]: You look tired, my Dear. You can go to sleep and I will take care of everything, how does it sound?","[c][3ab3b0][b]Lilly[/b][-][/c]: Du siehst müde aus, mein Lieber. Du kannst schlafen gehen und ich kümmere mich um alles, wie klingt das?","[c][3ab3b0][b]Lilly[/b][-][/c] : Tu as l'air fatigué, mon Cher. Tu peux aller dormir et je m'occuperai de tout, ça te dit ?","[c][3ab3b0][b]Lilly[/b][-][/c]: Sembri stanco, caro. Puoi andare a dormire e mi occuperò io di tutto, che ne dici?","[c][3ab3b0][b]Lilly[/b][-][/c]: Pareces cansado, querido. Puedes ir a dormir y me ocuparé de todo, ¿qué te parece?",,"[c][3ab3b0][b]Lilly[/b][-][/c]: Você parece cansado, querido. Você pode ir dormir e eu cuidarei de tudo, que tal?",,"[c][3ab3b0][b]Лилли[/b][-][/c]: Ты выглядишь усталой, моя дорогая. Ты можешь пойти спать, а я позабочусь обо всём, как тебе это звучит?",,[c][3ab3b0][b]莉莉[/b][-][/c]：你看起来很累，亲爱的。你可以去睡觉，我会处理一切，听起来怎么样？,,,,,,
df_pda_eSH8Sqa,Conversation with Lilly,Gespräch mit Lilly,Conversation avec Lilly,Conversazione con Lilly,Conversación con Lilly,,Conversa com Lilly,,Разговор с Лилли,,与莉莉的对话,,,,,,
df_pda_YKK0W4u,"You look tired, my Dear. You can go to sleep and I will take care of everything, how does it sound?","Du siehst müde aus, mein Lieber. Du kannst schlafen gehen und ich kümmere mich um alles, wie klingt das?","Tu as l'air fatigué, mon Cher. Tu peux aller dormir et je m'occuperai de tout, ça te dit ?","Sembri stanco, caro. Puoi andare a dormire e mi occuperò io di tutto, che ne dici?","Pareces cansado, querido. Puedes ir a dormir y me ocuparé de todo, ¿qué te parece?",,"Você parece cansado, querido. Você pode ir dormir e eu cuidarei de tudo, que tal?",,"Ты выглядишь усталой, моя дорогая. Ты можешь пойти спать, а я позабочусь обо всём, как тебе это звучит?",,你看起来很累，亲爱的。你可以去睡觉，我会处理一切，听起来怎么样？,,,,,,
df_pda_usKOeaK,"[c][3ab3b0][b]John[/b][-][/c]: Yeah, if that's ok for you. Something tells me it that I'll need some sleep for this Nova planet. See you later!","[c][3ab3b0][b]John[/b][-][/c]: Ja, wenn das für dich in Ordnung ist. Irgendetwas sagt mir, dass ich für diesen Nova-Planeten etwas Schlaf brauchen werde. Bis später!","[c][3ab3b0][b]John[/b][-][/c] : Ouais, si ça te va. Quelque chose me dit qu'il me faudra du sommeil pour cette planète Nova. À plus tard !","[c][3ab3b0][b]John[/b][-][/c]: Sì, se per te va bene. Qualcosa mi dice che avrò bisogno di dormire per questo pianeta Nova. Ci vediamo dopo!","[c][3ab3b0][b]John[/b][-][/c]: Sí, si está bien para ti. Algo me dice que necesitaré algo de sueño para este planeta Nova. ¡Nos vemos luego!",,"[c][3ab3b0][b]John[/b][-][/c]: Sim, se estiver tudo bem para você. Algo me diz que vou precisar de um pouco de sono para este planeta Nova. Até mais!",,"[c][3ab3b0][b]Джон[/b][-][/c]: Да, если тебе так удобно. Что-то подсказывает мне, что мне понадобится сон для этой планеты Нова. Увидимся позже!",,[c][3ab3b0][b]约翰[/b][-][/c]：是的，如果你觉得可以。我有种感觉，为了这个新星行星，我需要一些睡眠。待会见！,,,,,,
df_pda_KGe0Kq8,Conversation with Lilly,Gespräch mit Lilly,Conversation avec Lilly,Conversazione con Lilly,Conversación con Lilly,,Conversa com Lilly,,Разговор с Лилли,,与莉莉的对话,,,,,,
df_pda_4eCWGm0,"You look tired, my Dear. You can go to sleep and I will take care of everything, how does it sound?","Du siehst müde aus, mein Lieber. Du kannst schlafen gehen und ich kümmere mich um alles, wie klingt das?","Tu as l'air fatigué, mon Cher. Tu peux aller dormir et je m'occuperai de tout, ça te dit ?","Sembri stanco, caro. Puoi andare a dormire e mi occuperò io di tutto, che ne dici?","Pareces cansado, querido. Puedes ir a dormir y me ocuparé de todo, ¿qué te parece?",,"Você parece cansado, querido. Você pode ir dormir e eu cuidarei de tudo, que tal?",,"Ты выглядишь усталой, моя дорогая. Ты можешь пойти спать, а я позабочусь обо всём, как тебе это звучит?",,你看起来很累，亲爱的。你可以去睡觉，我会处理一切，听起来怎么样？,,,,,,
df_pda_seaO0Si,[c][3ab3b0][b]John[/b][-][/c]: And don't forget to wake me up if anything happens!,"[c][3ab3b0][b]John[/b][-][/c]: Und vergiss nicht, mich zu wecken, wenn irgendwas passiert!",[c][3ab3b0][b]John[/b][-][/c] : Et n'oublie pas de me réveiller si quelque chose se passe !,[c][3ab3b0][b]John[/b][-][/c]: E non dimenticare di svegliarmi se succede qualcosa!,[c][3ab3b0][b]John[/b][-][/c]: ¡Y no olvides despertarme si pasa algo!,,[c][3ab3b0][b]John[/b][-][/c]: E não se esqueça de me acordar se acontecer alguma coisa!,,"[c][3ab3b0][b]Джон[/b][-][/c]: И не забудь разбудить меня, если что-то случится!",,[c][3ab3b0][b]约翰[/b][-][/c]：如果有任何事情发生，别忘了叫醒我！,,,,,,
df_pda_em0K4Wu,Why...,Warum...,Pourquoi...,Perché...,¿Por qué...,,Por que...,,Почему...,,为什么...,,,,,,
df_pda_a8SScMS,Why did this happen?,Warum ist das passiert?,Pourquoi cela est-il arrivé ?,Perché è successo?,¿Por qué pasó esto?,,Por que isso aconteceu?,,Почему это произошло?,,为什么会这样？,,,,,,
df_pda_GqCK4Nm,-,-,-,-,-,,-,,-,,-,,,,,,
df_pda_CWuQKim,I still see and hear her death in my head...\nI must go Lilly. I'm sorry...,"Ich sehe und höre ihren Tod immer noch in meinem Kopf...\nIch muss gehen, Lilly. Es tut mir leid...",Je vois et entends encore sa mort dans ma tête...\nJe dois y aller Lilly. Je suis désolé...,Vedo e sento ancora la sua morte nella mia testa...\nDevo andare Lilly. Mi dispiace...,Todavía veo y oigo su muerte en mi cabeza...\nDebo irme Lilly. Lo siento...,,Ainda vejo e ouço a morte dela na minha cabeça...\nEu preciso ir Lilly. Me desculpe...,,"Я всё ещё вижу и слышу её смерть в своей голове...\nМне нужно идти, Лилли. Прости...",,我仍然能在脑海中看到和听到她的死...\n我必须走了莉莉。我很抱歉...,,,,,,
df_pda_4OWa8m0,[c][3ab3b0][b][ Past: 12 hours before ][/b][-][/c],[c][3ab3b0][b][ Vergangenheit: 12 Stunden zuvor ][/b][-][/c],[c][3ab3b0][b][ Passé : 12 heures avant ][/b][-][/c],[c][3ab3b0][b][ Passato: 12 ore prima ][/b][-][/c],[c][3ab3b0][b][ Pasado: 12 horas antes ][/b][-][/c],,[c][3ab3b0][b][ Passado: 12 horas antes ][/b][-][/c],,[c][3ab3b0][b][ Прошлое: 12 часов назад ][/b][-][/c],,[c][3ab3b0][b][ 过去：12小时前 ][/b][-][/c],,,,,,
df_pda_AGGS4a4,-,-,-,-,-,,-,,-,,-,,,,,,
df_pda_aqqe8aS,-,-,-,-,-,,-,,-,,-,,,,,,
df_pda_0KGu4Km,-,-,-,-,-,,-,,-,,-,,,,,,
df_pda_iT0OWqa,Enter the cockpit and escape,Steige ins Cockpit und fliehe,Entrer dans le cockpit et s'échapper,Entra nella cabina di pilotaggio e scappa,Entra a la cabina y escapa,,Entre no cockpit e escape,,Войти в кабину пилота и сбежать,,进入驾驶舱并逃离,,,,,,
df_pda_SaGO4e0,I must leave NOW!,Ich muss JETZT gehen!,Je dois partir MAINTENANT !,Devo partire ORA!,¡Debo irme YA!,,Eu preciso sair AGORA!,,Мне нужно уйти СЕЙЧАС!,,我现在必须离开！,,,,,,
df_pda_I4ScuiC,I'm glad we repaired the shuttle! I must leave [b]NOW[/b]!,"Ich bin froh, dass wir das Shuttle repariert haben! Ich muss [b]JETZT[/b] gehen!",Je suis content qu'on ait réparé la navette ! Je dois partir [b]MAINTENANT[/b] !,Sono contento che abbiamo riparato lo shuttle! Devo partire [b]ORA[/b]!,¡Qué bueno que reparamos la lanzadera! ¡Debo irme [b]YA[/b]!,,Que bom que consertamos o ônibus! Eu preciso sair [b]AGORA[/b]!,,"Как хорошо, что мы починили шаттл! Мне нужно уйти [b]СЕЙЧАС[/b]!",,我很高兴我们修好了穿梭机！我现在必须[b]立刻[/b]离开！,,,,,,
df_pda_aK0KYiK,I still see and hear her death in my head...,Ich sehe und höre ihren Tod immer noch in meinem Kopf...,Je vois et entends encore sa mort dans ma tête...,Vedo e sento ancora la sua morte nella mia testa...,Todavía veo y oigo su muerte en mi cabeza...,,Ainda vejo e ouço a morte dela na minha cabeça...,,Я всё ещё вижу и слышу её смерть в своей голове...,,我仍然能在脑海中看到和听到她的死...,,,,,,
df_pda_WKSeoau,[ Past: 12 hours before] Repair the Explorer,[ Vergangenheit: 12 Stunden zuvor ] Repariere den Explorer,[ Passé : 12 heures avant ] Réparer l'Explorer,[ Passato: 12 ore prima] Ripara l'Explorer,[ Pasado: 12 horas antes] Repara el Explorador,,[ Passado: 12 horas antes ] Conserte o Explorer,,[ Прошлое: 12 часов назад ] Починить Исследователь,,[ 过去：12小时前] 修理探险者,,,,,,
df_pda_0qCmC4O,[ Past: 12 hours before] Repair the Explorer,[ Vergangenheit: 12 Stunden zuvor ] Repariere den Explorer,[ Passé : 12 heures avant ] Réparer l'Explorer,[ Passato: 12 ore prima] Ripara l'Explorer,[ Pasado: 12 horas antes] Repara el Explorador,,[ Passado: 12 horas antes ] Conserte o Explorer,,[ Прошлое: 12 часов назад ] Починить Исследователь,,[ 过去：12小时前] 修理探险者,,,,,,
df_pda_CC4BmCk,Add the Core to the Explorer [check backpack],Füge dem Explorer den Kern hinzu [überprüfe den Rucksack],Ajouter le Cœur à l'Explorer [vérifier le sac à dos],Aggiungi il Nucleo all'Explorer [controlla lo zaino],Añade el Núcleo al Explorador [revisa la mochila],,Adicione o Núcleo ao Explorer [verifique a mochila],,Добавить Ядро к Исследователю [проверить рюкзак],,将核心添加到探险者[检查背包],,,,,,
df_pda_makam0a,Without Lilly we would have come never so far,Ohne Lilly wären wir nie so weit gekommen,"Sans Lilly, nous n'aurions jamais autant avancé",Senza Lilly non saremmo mai arrivati così lontano,Sin Lilly nunca habríamos llegado tan lejos,,Sem Lilly nunca teríamos chegado tão longe,,Без Лилли мы бы никогда так далеко не зашли,,没有莉莉我们走不了这么远,,,,,,
df_pda_GSuiOiG,[c][3ab3b0][b]Lilly[/b][-][/c]: Perfect. Everything needs a [c][fdb100][b]Core[/b][-][/c]. Continue with the [b][c][fdb100]Fuel Tanks[-][/c][/b] inside.,[c][3ab3b0][b]Lilly[/b][-][/c]: Perfekt. Alles braucht einen [c][fdb100][b]Kern[/b][-][/c]. Mach weiter mit den [b][c][fdb100]Treibstofftanks[-][/c][/b] innen.,[c][3ab3b0][b]Lilly[/b][-][/c] : Parfait. Tout a besoin d'un [c][fdb100][b]Core[/b][-][/c]. Continue avec les [b][c][fdb100]Fuel Tanks[-][/c][/b] à l'intérieur.,[c][3ab3b0][b]Lilly[/b][-][/c]: Perfetto. Tutto ha bisogno di un [c][fdb100][b]Core[/b][-][/c]. Continua con i [b][c][fdb100]Fuel Tanks[-][/c][/b] all'interno.,[c][3ab3b0][b]Lilly[/b][-][/c]: Perfecto. Todo necesita un [c][fdb100][b]Core[/b][-][/c]. Continúa con los [b][c][fdb100]Fuel Tanks[-][/c][/b] dentro.,,[c][3ab3b0][b]Lilly[/b][-][/c]: Perfeito. Tudo precisa de um [c][fdb100][b]Core[/b][-][/c]. Continue com os [b][c][fdb100]Fuel Tanks[-][/c][/b] dentro.,,[c][3ab3b0][b]Лилли[/b][-][/c]: Отлично. Все нуждается в [c][fdb100][b]Ядре[/b][-][/c]. Продолжай с [b][c][fdb100]Топливными Баками[-][/c][/b] внутри.,,[c][3ab3b0][b]Lilly[/b][-][/c]：完美。所有东西都需要一个[c][fdb100][b]Core[/b][-][/c]。继续安装[b][c][fdb100]Fuel Tanks[-][/c][/b]。,,,,,,
