KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
ConsoleMS01,Computer Terminal,Konsole (Deko),Console (déco),Console (Deco),Consola (Deco),Consola (Deco),Console (decorativo),Konsola (deko),Консоль управления (декор),コンソール(Deco),控制台 (装饰),控制台(裝飾),콘솔(데코),Konsol (Deko),Κονσόλα (:�ακοσμητικό),Console (Deco),bảng điều khiển (vật trang trí)
ConsoleSmallMS01,Access Terminal,Konsole (Deko),Console (déco),Console (Deco),Consola (Deco),Consola (Deco),Console (Deco),Konsola (deko),Консоль управления (декор),コンソール(Deco),控制台 (装饰),控制台(裝飾),콘솔(데코),Konsol (Deko),Κονσόλα (Δ:�κοσμητικό),Console (Deco),bảng điều khiển (vật trang trí)
ConsoleSmalNPC,Console (Occupied),Konsole NSC,Console PNJ,Console PNG,Consola PNJ,Consola NPC,Console NPC,Konsola NPC,Консоль НИП,コンソール(NPC),控制台 NPC,控制台NPC,콘솔 NPC,Konsol NPC,Κονσόλα NPC,Console NPC,bảng điều khiển NPC
ControlStation,Control Station,Kontrolleinheit,Poste de contrôle,Stazione di Controllo,Estación de control,Estação de Controlo,Estação de Controle,Biurko komputerowe,Станция управления,コントロールステーション,控制站点,控制站,컨트롤 스테이션,Kontrol Merkezi,Σταθμός Ελέγχου,Controlestation,Trạm điều khiển
ControlStationNPC,Control Station (Occupied),Kontrollstation NPC,Poste de contrôle PNJ,Stazione di Controllo PNG,Estación de control PNJ,Estação de Controlo NPC,Estação de Controle NPC,Biurko komputerowe NPC,Станция Управления НИП,コントロールステーション(NPC),控制站点 NPC,控制站NPC,컨트롤 스테이션 NPC,Kontrol Merkezi NPC,Σταθμός Ελέγχου NPC,Controlestation NPC,Trạm kiểm soát NPC
DecoBlocks,Furnishings,Mobiliar (Deko-Blöcke),Ameublement (Déco),Arredamento (Deco),Mobiliario (Deco),Mobiliário (Deco),Mobílias (Deco),Umeblowanie (grupa),Интерьер (декор),装飾(Deco),家具 (装饰),傢俱(裝飾),비품(데코),Mobilyalar (Deko),Έπιπλα (Δ:�κοσμητικό),Meubilair (Deco),Trang trí nội thất
DecoBlocks2,Tech Equipment,Technische Geräte (Deko-Blöcke),Équipement technique (Déco),Equipaggiamento Hi-Tech (Deco),Equipo técnico (Deco),Equipamento Técnico (Deco),Equipamento Técnico (Deco),Sprzęt techniczny (grupa),Техническое оборудование (декор),技術機器(Deco),高科技设备 (装饰),技術設備(裝飾),기술 장비(데코),Teknik Ekipman (Deko),Τεχ�:λογικός Εξοπλισμός (Διακοσμητικό),Technische apperatuur (Deco),Thiết bị công nghệ (vật trang trí)
ElderberryBushBlueDeco,Akuaberry Bush,Blauer Busch,Buisson bleu,Cespuglio Blu,Arbusto azul,Arbusto Azul,Arbusto Azul,Niebieski krzak,Синий куст,ブルーブッシュ,蓝色灌木,藍灌木叢,청색 숲,Mavi Çalı,Μπλε Θάμνος,Blauw bosje,Bụi xanh
ElderberryBushDeco,Akuaberry Bush,Grüner Busch 02,Buisson vert 02,Cespuglio Verde 02,Arbusto verde 02,Arbusto Verde 02,Arbusto Verde 02,Zielony krzak 02,Зеленый куст 2,グリーンブッシュ,绿色灌木 02,綠灌木叢02,녹색 숲 02,Yeşil Çalı 02,Πράσινος Θάμνος 02,Groen bosje 02,
FantasyPlant1Deco,Lava Plant,Lavapflanze,Plante de lave Alien,Pianta Lavica,Planta de lava,Planta Lava,Planta de Lava,Roślina magmowa,Лавовое растение,ラヴァプラント,岩浆树,熔岩植物,용암 식물,Lav Bitkisi,Φυτό Λάβας,Lava plant,Thực vật nham thạch
GlowTube01Deco,Glow Tube Flower,Lichtröhrenpflanze,Plante Néon,Fiore a Bulbo Luminescente,Flor de tubo brillante,Flor Tubo Brilho,Flor Tubular Brilhante,Kwiat Jarzeniówki,Светотрубчатый цветок,グロウチューブフラワー,荧茎树,輝光管花,누리창나무류,Parlayan Tüp Çiçeği,Πυρακτωμένο Λουλούδι,Gloeibuis bloem,Hoa phát sáng
HollywoodJuniperDeco,Juniper Bush,Grüner Busch 01,Buisson vert 01,Cespuglio Verde 01,Arbusto verde 01,Arbusto Verde 01,Arbusto Verde 1,Zielony krzak 01,Зеленый куст 1,グリーンブッシュⅠ,绿色灌木 01,綠灌木叢01,녹색 숲 01,Yeşil Çalı 01,Πράσινος Θάμνος 01,Groen bosje 01,
HoloScreen01,Holographic Display,Holo Bildschirm 01,Écran holographique 01,Schermo Olografico 01,Pantalla holográfica 01,Ecrã Holográfico 01,Tela Holográfica 01,Wyświetlacz holograficzny 01,Голографический экран 01,ホログラフィックスクリーンⅠ,全息屏 01,全息螢幕01,홀로그램 스크린 01,Holografik Ekran 01,Οθόνη Ολογράμματος 01,Holografisch scherm 01,Màn hình nổi ba chiều 1
HoloScreen02,Holographic Radiation Display,Holo Bildschirm 02,Écran holographique 02,Schermo Olografico 02,Pantalla holográfica 02,Ecrã Holográfico 02,Tela Holográfica 02,Wyświetlacz holograficzny 02,Голографический экран 02,ホログラフィックスクリーンⅡ,全息屏 02,全息螢幕02,홀로그램 스크린 02,Holografik Ekran 02,Οθόνη Ολογράμματος 02,Holografisch scherm 02,Màn hình nổi ba chiều 2
HoloScreen03,Holographic Radar Display,Holo Bildschirm 03,Écran holographique 03,Schermo Olografico 03,Pantalla holográfica 03,Ecrã Holográfico 03,Tela Holográfica 03,Wyświetlacz holograficzny 03,Голографический экран 03,ホログラフィックスクリーンⅢ,全息屏 03,全息螢幕03,홀로그램 스크린 03,Holografik Ekran 03,Οθόνη Ολογράμματος 03,Holografisch scherm 03,Màn hình nổi ba chiều 3
HoloScreen04,Holographic Terminal,Holo Bildschirm 04,Écran holographique 04,Schermo Olografico 04,Pantalla holográfica 04,Ecrã Holográfico 04,Tela Holográfica 04,Wyświetlacz holograficzny 04,Голографический экран 04,ホログラフィックスクリーンⅣ,全息屏 04,全息螢幕04,홀로그램 스크린 04,Holografik Ekran 04,Οθόνη Ολογράμματος 04,Holografisch scherm 04,Màn hình nổi ba chiều 4
HoloScreen05,Holographic Ship Display,Holo Bildschirm 05,Écran holographique 05,Schermo Olografico 05,Pantalla holográfica 05,Ecrã Holográfico 05,Tela Holográfica 05,Wyświetlacz holograficzny 05,Голографический экран 05,ホログラフィックスクリーンⅤ,全息屏 05,全息螢幕05,홀로그램 스크린 05,Holografik Ekran 05,Οθόνη Ολογράμματος 05,Holografisch scherm 05,Màn hình nổi ba chiều 5
IndoorPlant01,Potted Palm,Künstliche Zimmerpflanze 1,Plante artificielle d'intérieur 1,Pianta Artificiale da Interni 1,Planta artificial de interior 1,Planta de Interiores Artificial 1,Planta Artificial Interna 1,Sztuczna roślina domowa 1,Искусственное растение 1,観葉植物Ⅰ,人造室内植物 1,人造室內植物1,실내 인공 식물 1,Yapay Ev Bitkisi 1,Τεχνητό Φυτό Εσωτερικού Χώρου 1,Kunstplant 1,Cây cảnh trong nhà 1
IndoorPlant02,Potted Plant,Künstliche Zimmerpflanze 2,Plante artificielle d'intérieur 2,Pianta Artificiale da Interni 2,Planta artificial de interior 2,Planta de Interiores Artificial 2,Planta Artificial Interna 2,Sztuczna roślina domowa 2,Искусственное растение 2,観葉植物Ⅱ,人造室内植物 2,人造室內植物2,실내 인공 식물 2,Yapay Ev Bitkisi 2,Τεχνητό Φυτό Εσωτερικού Χώρου 2,Kunstplant 2,Cây cảnh trong nhà 2
IndoorPlant03,Potted Plant,Künstliche Zimmerpflanze 3,Plante artificielle d'intérieur 3,Pianta Artificiale da Interni 3,Planta artificial de interior 3,Planta de Interiores Artificial 3,Planta Artificial Interna 3,Sztuczna roślina domowa 3,Искусственное растение 3,観葉植物Ⅲ,人造室内植物 3,人造室內植物3,실내 인공 식물 3,Yapay Ev Bitkisi 3,Τεχνητό Φυτό Εσωτερικού Χώρου 3,Kunstplant 3,Cây cảnh trong nhà 3
IndoorPlants,Indoor Plants,Künstliche Zimmerpflanzen,Plantes artificielles (Déco),Piante Artificiali (Deco),Plantas artificiales (Deco),Plantas Artificiais (Deco),Planta Artificial (Deco),Rośliny domowe (grupa),Искусственные растения (декор),観葉植物(Deco),人造植物 (装饰),人造植物(裝飾),인공 식물(데코),Yapay Bitkiler (Deko),Τεχν�:ό Φυτό Εσωτερικού Χώρου (Διακοσμητικό),Kunstplanten (Deco),Cây cảnh (vật trang trí)
KitchenCounter,Kitchen Counter,Küchentheke,Cuisine comptoir,Bancone da Cucina,Encimera de cocina,Balcão da Cozinha,Balcão de Cozinha,Lada kuchenna,Кухонный стол,キッチン,厨房柜台,廚房櫃檯,주방 카운터,Mutfak Tezgahı,Πάγκος Κουζίνας,Keukenblad,Kệ bếp
KitchenTable,Basic Table,Esstisch mit Bank,Table à manger,Tavolo da Pranzo,Mesa de comedor,Banco Mesa de Jantar,Banco de Mesa de Jantar,Stół obiadowy,Обеденный стол,ダイニングテーブル,餐桌长凳,餐桌長椅,다이닝 테이블 벤치,Yemek Masası,Τραπέζι Πάγκου,Ettafel bank,Bàn ghế băng
LabTable1,Specimen Table,Labortisch 1,Table laboratoire 1,Bancone da Laboratorio 1,Mesa de laboratorio 1,Mesa de Laboratório 1,Mesa de Laboratório 1,Stół laboratoryjny 1,Лабораторный стол 1,ラボテーブルⅠ,实验台 1,實驗室桌1,실험실 테이블 1,Lab. Masası 1,Τραπέζι Εργαστηρίου 1,Lab tafel 1,Bàn phòng thí nghiệm 1
LabTable2,Lab Desk,Labortisch 2,Table laboratoire 2,Bancone da Laboratorio 2,Mesa de laboratorio 2,Mesa de Laboratório 2,Mesa de Laboratório 2,Stół laboratoryjny 2,Лабораторный стол 2,ラボテーブルⅡ,实验台 2,實驗室桌2,실험실 테이블 2,Lab. Masası 2,Τραπέζι Εργαστηρίου 2,Lab tafel 2,Bàn phòng thí nghiệm 2
LabTable3,Lab Table,Labortisch 3,Table laboratoire 3,Bancone da Laboratorio 3,Mesa de laboratorio 3,Mesa de Laboratório 3,Mesa de Laboratório 3,Stół laboratoryjny 3,Лабораторный стол 3,ラボテーブルⅢ,实验台 3,實驗室桌3,실험실 테이블 3,Lab. Masası 3,Τραπέζι Εργαστηρίου 3,Lab tafel 3,Bàn phòng thí nghiệm 3
Level4Prop2,Wide Repository,Ablage 1,Stockage 1,Deposito 1,Depósito 1,Depósito 1,Repositório 1,Składnica 1,Хранилище 1,小型保管庫Ⅰ,贮藏箱 1,倉庫1,저장소 1,Mahsen 1,Αποθήκη 1,Bewaarplaats 1,Kho đồ 1
Level4Prop3,Small Repository,Ablage 2,Stockage 2,Deposito 2,Depósito 2,Depósito 2,Repositório 2,Składnica 2,Хранилище 2,小型保管庫Ⅱ,贮藏箱 2,倉庫2,저장소 2,Mahsen 2,Αποθήκη 2,Bewaarplaats 2,Kho đồ 2
Level4Prop4,Large Repository,Ablage 3,Stockage 3,Deposito 3,Depósito 3,Depósito 3,Repositório 3,Składnica 3,Хранилище 3,小型保管庫Ⅲ,贮藏箱 3,倉庫3,저장소 3,Mahsen 3,Αποθήκη 3,Bewaarplaats 3,Kho đồ 3
Level5FreezerOpened,Cryo Chamber,Kryogenkammer,Chambre Cryo,Camera Criogenica,Cámara de criogenización,Câmara Crio,Câmara Crio,Komora kriogeniczna,Криокамера,チャンバー,冷冻箱,冷凍室,극저온 챔버,Dondurucu Oda,Θάλαμος Κρυογένεσης,Cryo kamer,Tủ ngủ đông
LockerWShelves,Lockers,Spind,Casier,Armadietto,Armario,Armário,Armário,Szafka,Шкафчик,ロッカー,更衣箱,儲物櫃,로커,Dolap,Φωριαμός,Kastje,Tủ khoá
OnionFlowerDeco,Mega Onion Flower,Riesenzwiebelpflanze,Fleur oignon Alien,Fiore di Cipolla Gigante,Planta de cebolla mega,Mega Flor Cebola,Mega Flor De Cebola,Kwiat Mega Cebuli,Большой Лукоцвет,メガオニオンフラワー,巨型洋葱花,超大洋蔥花,대형 양파꽃,Mega Soğan Çiçeği,Μεγάλο Κρεμμύδι Λουλούδι,Mega uienbloem,Hoa hành tây lớn
OperationTableWDrawers,Medical Cabinet,Operationstisch,Console d'opération,Tavolo Chirurgico,Mesa de operaciones,Mesa de Operações,Mesa de Operações,Stolik operacyjny,Операционный стол,オペレーションデスク,操作台,操作臺,작업대,Operasyon Masası,Τραπέζι Επιχειρήσεων,Operatietafel,Bảng điều hành
Props6BoxLarge1,Chilled Cabinet,Box groß 1,Grand container 1,Contenitore Grande 1,Caja grande 1,Caixa Grande 1,Caixa Grande 1,Duża skrzynia 1,Ящик большой 1,大型保管庫Ⅰ,冷藏柜,大箱子1,박스 대 1,Büyük Kutu 1,Μεγάλο Κουτί 1,Doos groot 1,Hộp lớn 1
Props6BoxLarge2,Chilled Cabinet,Box groß 2,Grand container 2,Contenitore Grande 2,Caja grande 2,Caixa Grande 2,Caixa Grande 2,Duża skrzynia 2,Ящик большой 2,大型保管庫Ⅱ,冷藏柜,大箱子2,박스 대 2,Büyük Kutu 2,Μεγάλο Κουτί 2,Doos groot 2,Hộp lớn 2
Props6BoxMedium1,Cold Box,Box mittel,Container médium,Contenitore Medio,Caja mediana,Caixa Média,Caixa Média,Średnia skrzynia,Ящик средний,中型保管庫,冷藏箱,中型箱子,박스 중,Orta Boy Kutu,Μεσαίο Κουτί,Doos gemiddeld,Hộp cỡ vừa
ReceptionTable,Reception Table,Empfangstheke,Table Accueil,Tavolo da Reception,Mesa de recepción,Mesa de Receção,Mesa de Recepção,Stół recepcyjny,Стойка ресепшен,レセプションテーブル,接待台,接待台,리셉션 테이블,Resepsiyon Masası,Τραπέζι Υποδοχής,Receptie tafel,Bàn tiếp tân
ReceptionTableCorner,Reception Table Corner,Empfangstheke Ecke,Table Accueil courbe,Tavolo da Reception (Angolo),Mesa de recepción de esquina,Mesa de Receção Canto,Canto de Mesa de Recepção,Stół recepcyjny - róg,Стойка ресепшен угловая,レセプションコーナーテーブル,接待台拐角,接待台轉角,리셉션 테이블 코너,Resepsiyon Masası Köşesi,Τραπέζι Υποδοχής Γωνία,Receptie tafel hoek,Góc bán nguyệt quầy tiếp tân
ReceptionTableCornerThin,Reception Table Corner - Thin,Empfangstheke Ecke - schmal,Coin de Table Accueil (fin),Tavolo da Reception (Angolo) - Sottile,Mesa de recepción de esquina - fina,Mesa de Receção Canto - Fino,Canto de Mesa de Recepção - Fino,"Stół recepcyjny - róg, pełny",Стойка ресепшен угловая (тонкая),薄型レセプションコーナーテーブル,接待台拐角 - 单层,接待台轉角- 薄,리셉션 테이블 코너 - 얇음,Resepsiyon Masası Köşe - İnce,Τραπέζι Υποδοχής Γωνία - Λεπτή,Receptie tafel hoek smal,Bàn tiếp tân
ReceptionTableNPC,Reception Table (Occupied),Empfangstheke NPC,Table Accueil PNJ,Tavolo da Reception PNG,Mesa de recepción PNJ,Mesa de Receção NPC,Mesa de Recepção NPC,Stół recepcyjny NPC,Стойка ресепшен НИП,レセプションテーブル(NPC),接待台 NPC,接待台NPC,리셉션 테이블 NPC,Resepsiyon Masası NPC,Τραπέζι Υποδοχής NPC,Receptie tafel NPC,Bàn tiếp tân NPC
ReceptionTableThin,Reception Table - Thin,Empfangstheke - schmal,Table Accueil (fin),Tavolo da Reception (Sottile),Mesa de recepción - fina,Mesa de Receção - Fino,Mesa de Recepção - Fina,Stół recepcyjny - pełny,Стойка ресепшен (тонкая),薄型レセプションテーブル,接待台 - 单层,接待台- 薄,리셉션 테이블 - 얇음,Resepsiyon Masası - İnce,Τραπέζι Υποδοχής - Λεπτό,Receptie tafel smal,Bàn tiếp tân - mỏng
SciencelabMS,Science Lab,Labor (Deko),Laboratoire (déco),Laboratorio Scientifico,Laboratorio de ciencia (Deco),Laboratório de Ciências (Deco),Laboratório de Ciência (Deco),Laboratorium naukowe (deko),Научная лаборатория (декор),研究室(Deco),科学实验室 (装饰),科學實驗室(裝飾),연구 실험실(데코),Bilim Lab. (Deko),Επιστη:�νικό Εργαστήριο (Διακοσμητικό),wetenschappelijk laboratorium (Deco),Nghiên cứu khoa học (vật trang trí)
ScifiBed,Bed,Bett,Lit,Letto,Cama,Cama,Cama,Łóżko,Кровать,ベッド,床,床,침대,Yatak,Κρεβάτι,Bed,Giường
ScifiChair,Chair,Stuhl,Siège,Sedia,Silla,Cadeira,Cadeira,Fotel,Кресло,シングルチェア,椅子,椅子,의자,Sandalye,Καρέκλα,Stoel,Ghế
ScifiComputerTable,Computer Table,Computertisch,Console (déco),Tavolo da Computer,Mesa de ordenador,Mesa de Computador,Mesa de Computador,Biurko komputerowe,Компьютерный стол,コンピュータテーブル,电脑桌,電腦桌,컴퓨터 테이블,Bilgisayar Masası,Τραπέζι Υπολογιστή,Computer tafel,Bàn máy tính
ScifiContainer1,Industrial Cargo Container,Frachtbox 1,Container 1,Contenitore di Stoccaggio 1,Caja de carga 1,Caixa de Carga 1,Container de Carga 1,Skrzynia 1,Контейнер 1,cargo BoxⅠ,货物箱 1,貨箱1,화물 상자 1,Kargo Kasası 1,Κουτί Φορτίου 1,Opslagkist 1,Thùng hàng 1
ScifiContainer2,Industrial Cargo Box,Frachtbox 2,Container 2,Contenitore di Stoccaggio 2,Caja de carga 2,Caixa de Carga 2,Container de Carga 2,Skrzynia 2,Контейнер 2,cargo BoxⅡ,货物箱 2,貨箱2,화물 상자 2,Kargo Kasası 2,Κουτί Φορτίου 2,Opslagkist 2,Thùng hàng 2
ScifiContainerEnergy,Capacitory Relay,Energiebehälter (Deko),Stockage accumulateurs (déco),Accumulatore Energetico (Deco),Depósito de energía (Deco),Armazenamento Energético (Deco),Armazenamento de Energia (Deco),Akumulator (deko),Энергохранилища (декор),パワーストレージ(Deco),蓄电器 (装饰),電力存放裝置(裝飾),파워 저장소(데코),Güç Deposu (Deko),Αποθηκ:�τής Ισχύος (Διακοσμητικό),Power opslag (Deco),Bộ lưu điện (vật trang trí)
