KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
igmBlockCountExceeded,Cannot place {0} as only {1} allowed! Currently placed: {2},Kann {0} nicht setzen da nur {1} erlaubt sind! Aktuell platziert: {2},Impossible de placer {0} car uniquement {1} est/sont permis! Déjà placé(s): {2},Impossibile posizionare {0}! Limite consentito: {1}! Attualmente presenti: {2},¡No se puede colocar {0} ya que solo {1} está permitido! Colocado actualmente: {2},Não é possível colocar {0} quando apenas {1} é permitido! Atualmente colocado: {2},Impossível colocar {0} pois somente {1} blocos é permitido! Atualmente possui {2}.,Nie można umieścić {0}. Dozwolone są tylko {1}! Obecnie umieszczonych jest: {2},Невозможно установить {0}! Доступно лишь {1}! Сейчас установлено: {2},{0}は{1}しか置くことができません! 現在配置されている:{2},不能放置{0}，只允许{1}个！ 目前放置数量:{2},無法放置{0}，僅限{1}可用！目前已放置:{2},{1}만 허용되므로 {0}을(를) 놓을 수 없습니다! 현재 배치된 아이템: {2},,Δεν μπορείς να τοποθετήσεις {0} καθώς επιτρέπονται μόνο {1}! Έχουν τοποθετηθεί: {2},Kan {0} niet plaatsen omdat slechts {1} toegestaan zijn! Geplaatst aantal: {2},Không thể đặt {0} vì chỉ {1} được phép! Hiện đang đặt: {2}
igmBlockPickup,Press '{{0}}' to pick up {0},Drücke '{{0}}' um {0} aufzuheben,Pressez '{{0}}' pour récupérer: {0},Premi '{{0}}' per raccogliere {0},Pulsa '{{0}}' para recoger {0},Prima '{{0}}' para apanhar {0},Pressione '{{0}}' para pegar {0},Naciśnij '{{0}}' aby podnieść {0},Нажмите '{{0}}' чтобы взять {0},{{0}}' を押して{0}をピックアップしてください,按 '{{0}}'键以拾取 {0},按'{{0}}'拾取{0},{{0}}'을(를) 선택하려면 {0}을(를) 누르십시오.,,Πάτησε το '{{0}}' για να σηκώσεις το αντικείμενο {0},Druk '{{0}}' om {0} op te pakken,Nhấn '{{0}}' để nhận {0}
igmBlockTooFarFromCenter,Too far away from the center of the structure,Zu weit vom Zentrum der Struktur entfernt,Trop distant du centre de la structure,Troppo lontano dal centro della struttura,Demasiado lejos del centro de la estructura,Demasiado longe do centro da estrutura,Longe demais do centro da estrutura,Zbyt daleko od środka struktury,Слишком далеко от центра структуры,構造の中心から遠すぎる,离建筑物中心太远了,距離建築中心過遠,구조물 중심에서 너무 멀리 떨어져 있습니다.,,Πολύ μακριά από το κέντρο του κτιρίου,Te ver uit het midden van huidige constructie,Quá xa trung tâm của cấu trúc
igmBlockWrongFaction,[c][ffb200]NOT ALLOWED![-][/c],[c][ffb200]NICHT ERLAUBT![-][/c],[c][ffb200]NON AUTORISÉ ![-][/c],[c][ffb200]ACCESSO NEGATO![-][/c],[c][ffb200]¡NO PERMITIDO![-][/c],[c][ffb200]NÃO É PERMITIDO![-][/c],[c][ffb200]NÃO PERMITIDO![-][/c],[c][ffb200]NOT ALLOWED![-][/c],[c][ffb200]НЕТ ДОСТУПА![-][/c],[c][ffb200]許可されていません![-][/c],[c][ffb200]不允许！[-][/c],[c][ff0000]存取被拒![-][/c],,[c][ffb200]İZİN VERİLMİYOR![-][/c],[c][ffb200]ΔΕΝ ΕΠΙΤΡΕΠΕΤΑΙ![-][/c],[c][ffb200]NIET TOEGESTAAN![-][/c],[c][ffb200]KHÔNG ĐƯỢC PHÉP![-][/c]
igmBpSaveError,Could not save Blueprint!,Konnte Bauplan nicht speichern!,Impossible d'enregistrer le Blueprint !,Impossibile salvare il Progetto!,¡No se pudo guardar el plano!,Não foi possível salvar Projeto!,Não foi possível salvar o Modelo!,Nie można zapisać projektu!,Не удалось сохранить чертеж!,設計図をセーブできませんでした!,无法保存蓝图！,無法儲存設計圖！,설계도를 저장할 수 없습니다!,,Η αποθήκευση του προσχεδίου δεν είναι δυνατή!,Kon blauwdruk niet opslaan!,Không thể lưu Bản thiết kế chi tiết!
igmCanEnterAsPassenger,You can enter a planet only as a passenger!,Du kannst den Planeten nur als Passagier betreten!,Vous pouvez descendre sur une planète seulement en tant que passager !,È possibile scendere su un pianeta solo come passeggero!,¡Sólo puedes entrar en un planeta como pasajero!,Pode entrar num planeta apenas como passageiro!,Você pode entrar em um planeta apenas como passageiro!,Możesz dostać się na planetę tylko jako pasażer!,Вы можете войти в атмосферу планеты только в качестве пассажира!,"惑星に侵入するには, 乗客席についている必要があります!",你只能坐在驾驶室或乘客位上进入一个星球！,你無法僅作為乘客進入星球！,,,Μπορείς να μπεις στον πλανήτη μόνο ως επιβάτης!,Je kunt de atmosfeer enkel als passagier binnen komen!,Bạn chỉ có thể vào một hành tinh với tư cách là một hành khách!
igmCannotChangeStructure,[c][ff0000]NOT POSSIBLE! [-][/c]\nRemove or replace foreign core to proceed.,"[c][ff0000]NICHT MÖGLICH! [-][/c]\nEntferne oder ersetze den fremden Kern, um fortzufahren.",[c][ff0000]PAS POSSIBLE ! [-][/c]\nEnlever ou remplacer le noyau étranger pour continuer.,[c][ff0000]NON POSSIBILE! [-][/c]\nRimuovi o sostituisci il nucleo estraneo per procedere.,[c][ff0000]¡NO ES POSIBLE! [-][/c]\nRetira o sustituye el núcleo extraño para continuar.,[c][ff0000]NÃO É POSSÍVEL! [-][/c]\nRemover ou substituir o núcleo estranho para prosseguir.,[c][ff0000]NÃO É POSSÍVEL! [-][/c]\nRemova ou substitua o núcleo externo para prosseguir.,"[c][ff0000]NIE MOŻLIWE! [-][/c]\nUsuń lub wymień obcy rdzeń, aby kontynuować.","[c][ff0000]НЕ ВОЗМОЖНО! [-][/c]\nУдалите или замените чужое ядро, чтобы продолжить.","[c][ff0000]実行できません! [-][/c]\n続行するには, 他勢力のコア を 削除または交換 してください. ",[c][ff0000]无法操作！[-][/c]\n移除或替换多余核心来继续.,[c][ff0000]無法操作! [-][/c]\n移除或替換多餘核心來繼續.,,[c][ff0000]MÜMKÜN DEĞİL! [-][/c]\nDevam etmek için yabancı çekirdeği kaldırın veya değiştirin.,[c][ff0000]ΔΕΝ ΕΙΝΑΙ ΔΥΝΑΤΟΝ! [-][/c]\nΑφαιρέστε ή αντικαταστήστε τον ξένο πυρήνα για να συνεχίσετε.,[c][ff0000]NIET TOEGESTAAN! [Verwijder of vervang een vreemde kern om verder te gaan.,[c][ff0000]KHÔNG THỂ THỰC HIỆN! [-][/c]\nXóa hoặc thay thế lõi khác để tiếp tục.
igmCannotDigHere,You cannot dig here,Du kannst hier nicht graben,Vous ne pouvez pas creuser ici,Non puoi scavare qua,No puedes cavar aquí,Não pode escavar aqui,Você não pode cavar aqui,Nie możesz tutaj wiercić,Вы не можете здесь копать,ここを掘れません,你不能在此处挖掘,你無法在此挖掘,,,Δεν μπορείς να σκάψεις εδώ,Je kunt hier niet graven,Bạn không thể đào ở đây
igmCannotEnterTooNearToPlanet,"Cannot enter, too close to a planet!",Einsteigen nicht möglich. Zu nahe am Planeten.,"Impossible d'entrer, trop proche d'une planète.","Impossibile entrare, troppo vicino a un pianeta!","¡No se puede entrar, demasiado cerca de un planeta!",Não pode entrar. Demasiado perto de um planeta!,Impossível entrar tão próximo a um planeta!,"Nie można wejść, zbyt blisko planety!","Невозможно войти, слишком близко к планете!",これ以上惑星の近くに進入できません!,不能进入，离星球太近！,無法進入，距離星球過近！,,,Δεν μπορείς να πας πολύ κοντά σε έναν πλανήτη!,"Kan niet gebruiken, te dicht bij een planeet","Không thể vào, quá gần với một hành tinh!"
igmCannotPlaceAtRegenerateable,Cannot place a block in a regeneretable Base,Kann einen Block nicht in eine regenerierbare Basis setzen,Vous ne pouvez pas utiliser de bloc sur une base regénérée,Impossibile posizionare blocchi in una Base Rigenerabile,No se puede colocar un bloque en una Base regenerable,Não é possível colocar um bloco numa Base regenerável,Não é possível colocar um bloco em uma Base regenerável,Nie można umieścić bloku w odnawialnej bazie,Нельзя разместить блок пока база регенерирует,再生可能なベースにブロックを配置することはできません,不能在可刷新建筑里放置方块,無法在可再生基地放置方塊,재생성 가능한 기지에 블록을 놓을 수 없습니다.,,Δεν μπορείς να τοποθετήσεις μπλοκ σε μία τροφοδοτούμενη Βάση,Kan blok niet plaatsen in een re-genererende basis,Không thể đặt một khối trong một Cơ sở có thể phục hồi
igmCannotPlaceBlockOn,You cannot place this block on {0}. Please check the block attributes for further info.,Du kannst den Block nicht auf {0} setzen. Bitte schau in die Blockattribute für weitere Infos.,Le bloc ne peut pas être placé sur {0}. Vérifiez les attributs du bloc pour plus d'information.,Non puoi posizionare questo blocco su {0}. Controlla le proprietà del blocco per ulteriori informazioni.,"No puedes poner este bloque en {0}. Por favor, comprueba los atributos del bloque para más información.",Não pode colocar este bloco em {0}. Verifique os atributos do bloco para mais informações.,Você não pode por este bloco em {0}. Verifique os atributos do bloco para mais informações.,"Nie możesz umieścić tego bloku na {0}. Aby uzyskać więcej informacji, proszę o sprawdzenie atrybutów bloku.","Вы не можете поместить блок на {0}. Пожалуйста, посмотрите атрибуты блока для дополнительной информации.","このブロックを{0}に配置することはできません. ブロックの属性を確認してください. ",你不能在 {0}上放置此方块。请查阅方块属性获得更多信息。,無法放置此方塊於{0}。請檢查方塊屬性獲取詳細資訊。,이 블록은 {0}에 둘 수 없습니다. 자세한 정보는 블록 속성을 확인하십시오.,,Δεν μπορείς να τοποθετήσεις αυτό το μπλοκ σε {0}. Έλεγξε τα χαρακτηριστικά του μπλοκ για περισσότερες πληροφορίες.,Blok kan niet geplaatst worden op {0}. Check de blok attributen voor meer informatie.,Bạn không thể đặt khối này trên {0}. Vui lòng kiểm tra các thuộc tính khối để biết thêm thông tin.
igmCannotPlaceGeneral,Cannot place it here,Kann es hier nicht platzieren,Vous ne pouvez pas construire ici,Impossibile posizionare qua,No se puede colocar aquí,Não o pode colocar aqui,Não pode ser colocado aqui,Nie można tego tutaj umieścić,Невозможно поместить здесь,ここに置くことはできません,不能在此放置该物品,無法在此放置,여기에 놓을 수 없습니다.,,Δεν μπορείς να το τοποθετήσεις εδώ,Kan hier niet plaatsen,Không thể đặt nó ở đây
igmCannotPlaceInSpace,You can not place this in space,Das kannst du nicht im All platzieren,Ne peut pas être placé dans l'espace,Impossibile posizionare nello spazio,No puedes colocar esto en el espacio,Não pode colocar isto no espaço,Você não pode colocar isso no espaço,Nie możesz tego umieścić w kosmosie,Вы не можете разместить это в открытом космосе,この場所に配置することはできません,不能在太空放置此物品,無法放置於太空中,이것은 우주에 놓을 수 없습니다.,,Δεν μπορείς να το τοποθετήσεις στο διάστημα,Je kunt deze niet in de ruimte plaatsen,Bạn không thể đặt cái này trong không gian
igmCannotPlaceOnPlanet,You can not place this on a planet,Das kannst du nicht auf einem Planeten platzieren,Ne peut pas être placé sur une planète,Impossibile posizionare su un pianeta,No puedes colocar esto en un planeta,Não pode colocar isto num planeta,Você não pode colocar isso em um planeta,Nie możesz tego umieścić na planecie,Вы не можете разместить это на планете,惑星上でこれを配置することはできません,不能在星球上放置此物品,無法放置於星球上,이것은 행성에 놓을 수 없습니다.,,Δεν μπορείς να το τοποθετήσεις στον πλανήτη,Je kunt deze niet op een planeet plaatsen,Bạn không thể đặt cái này trên một hành tinh
igmChapterAutoActivated,In your PDA chapter '{0}' was activated. Open PDA with F1,In deinem PDA wurde Kapitel '{0}' aktiviert. Öffne PDA mit F1,Le chapitre '{0}' du PDA a été activé automatiquement. Ouvrez votre PDA avec F1,Nel tuo PDA è stato attivato il capitolo '{0}'. Apri il PDA con F1,Ha sido activado el capítulo '{0}' en tu PDA. Abre el PDA con F1,"No seu capítulo PDA, '{0}' foi ativado. Abra PDA com F1","No seu PDA, o capítulo '{0}' foi ativado automaticamente. Abra seu PDA com F1",W Twoim PDA rozdział '{0}' został aktywowany. Aby otworzyć PDA wciśnij F1,В вашем КПК автоматически стал активным раздел '{0}'. Откройте ваш КПК при помощи F1,"PDAのチャプター '{0}'がﾞアクティブになりました.  F1でPDAを開きます. ",你的PDA章节'{0}'已激活。按F1打开PDA,PDA中的'{0}'章節已啟動。按F1鍵開啟PDA,PDA 장에서 '{0}'이(가) 활성화되었습니다. F1을 사용하여 PDA 열기,,"Στο PDA σου, το κεφάλαιο '{0}' ενεργοποιήθηκε. Άνοιξε το PDA με το F1","In de PDA, is hoofdstuk '{0}' geactiveerd. Open de PDA met F1","Trong PDA, chương '{0}' của bạn đã được kích hoạt. Mở PDA bằng F1"
igmChapterCompleted,Congratulations! You completed PDA chapter '{0}',Glückwunsch! Du hast PDA Kapitel '{0}' erledigt,Félicitations ! Vous avez complété le chapitre «{0}» du PDA,Complimenti! Hai completato il capitolo '{0}' del PDA,¡Enhorabuena! Has completado el capítulo '{0}' del PDA,Parabéns! Concluiu o capítulo PDA '{0}',Parabéns! Você completou o capítulo do PDA '{0}',Gratulację! Zakończyłeś w swoim PDA rozdział '{0}',Поздравляем! Вы завершили раздел '{0}' из вашего КПК,"おめでとう!, PDAのチャプターを完了しました '{0}'",祝贺你！你完成了PDA章节 '{0}',恭喜！你完成了PDA第'{0}'章,축하합니다! PDA 장 '{0}'을(를) 완료하셨습니다.,,Συγχαρητήρια! Ολοκλήρωσες το κεφάλαιο '{0}' του PDA,Gefeliciteerd! Je hebt PDA hoofdstuk '{0}' voltooid.,Xin chúc mừng! Bạn đã hoàn thành chương PDA '{0}'
